row,gold_set,provider,merchant_raw,description_raw,amount,direction,gold_leaf,gold_general,review_notes,agree,native_category_raw,plaid_leaf,plaid_general,pipeline_leaf,pipeline_general,pipeline_tier,gold_matches_plaid,gold_matches_pipeline,gold_matches_plaid_general,gold_matches_pipeline_general,llm_consensus_leaf,llm_consensus_general,llm_consensus_how,gold_matches_llm_consensus,gemini_leaf,sonnet_leaf,opus_leaf,haiku_draft_leaf,sonnet_draft_leaf
835,v4_unmatched_plaid,plaid,Dvla-l6koo,DVLA-L6KOO  000000000054361006 DDR,16.62,debit,road_tax,transport_motoring,DVLA-L6KOO VED DD.,yes,GOVERNMENTS_AND_NON_PROFIT_GOVERNMENTS_AND_NON_PROFIT,council_tax,council_tax_government,council_tax,council_tax_government,T6_native_fallback,no,no,no,no,road_tax,transport_motoring,gemini_sonnet_agree,yes,road_tax,road_tax,road_tax,road_tax,road_tax
836,v4_unmatched_plaid,plaid,John Alexander,John Alexander,70.0,debit,transfer_p2p,transfers,Named person John Alexander.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
837,v4_unmatched_plaid,plaid,Miss S Johnson,GB Account - Paid with Starling Miss S Johnson - SortCodeAccountNumber: 40126260715581,50.0,debit,transfer_p2p,transfers,Named person Miss S Johnson.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T5_R01,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
838,v4_unmatched_plaid,plaid,B&Q,B&Q LIVINGSTON  ON 21 AUG CPM,3.5,debit,home_improvement,home_garden,B&Q Livingston.,yes,GENERAL_MERCHANDISE_FURNITURE_AND_HARDWARE,home_accessories,home_garden,home_improvement,home_garden,T4_dictionary,no,yes,yes,yes,home_improvement,home_garden,gemini_sonnet_agree,yes,home_improvement,home_improvement,home_improvement,home_improvement,home_improvement
839,v4_unmatched_plaid,plaid,T K Maxx,6004 24JUN25 CD   T K MAXX          WESTON SUPERM GB,37.15,debit,clothing_general,clothing_personal_care,TK Maxx Weston-super-Mare off-price clothing (not discount_store).,yes,GENERAL_MERCHANDISE_APPAREL_AND_ACCESSORIES,clothing_general,clothing_personal_care,clothing_general,clothing_personal_care,T6_native_fallback,yes,yes,yes,yes,department_store,general_retail_marketplaces,opus_tiebreak,no,department_store,clothing_general,department_store,clothing_general,clothing_general
840,v4_unmatched_plaid,plaid,SkyBet,Visa purchase SKY BET APPLEPAY 7582,5.0,debit,gambling_betting,gambling,Sky Bet Apple Pay.,yes,ENTERTAINMENT_CASINOS_AND_GAMBLING,gambling_unspecified,gambling,gambling_betting,gambling,T4_dictionary,no,yes,yes,yes,gambling_betting,gambling,gemini_sonnet_agree,yes,gambling_betting,gambling_betting,gambling_betting,gambling_betting,gambling_betting
841,v4_unmatched_plaid,plaid,Bills,CARD PAYMENT TO BILLS - READING ON 06-07-2025,4.14,debit,restaurant_cafe,eating_drinking_out,Bills Reading is the Bills restaurant chain.,no,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,yes,yes,yes,yes,restaurant_cafe,eating_drinking_out,opus_tiebreak,yes,restaurant_cafe,unclassified_other,restaurant_cafe,unclassified_other,restaurant_cafe
842,v4_unmatched_plaid,plaid,Stacey Stanley,STACEY STANLEY 100000001609376571,41.0,debit,transfer_p2p,transfers,Named person Stacey Stanley.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T4_dictionary,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
843,v4_unmatched_plaid,plaid,Icelandair,ICELAND,7.0,debit,groceries,groceries_household_essentials,Iceland supermarket; Plaid merchant Icelandair is a false friend. Description is ICELAND.,established,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T6_native_fallback,yes,yes,yes,yes,groceries,groceries_household_essentials,opus_tiebreak,yes,groceries,flights,groceries,,
844,v4_unmatched_plaid,plaid,Wickes Maidstone,WICKES MAIDSTONE,142.0,debit,home_improvement,home_garden,Wickes Maidstone.,yes,GENERAL_MERCHANDISE_FURNITURE_AND_HARDWARE,home_accessories,home_garden,home_improvement,home_garden,T4_dictionary,no,yes,yes,yes,home_improvement,home_garden,gemini_sonnet_agree,yes,home_improvement,home_improvement,home_improvement,home_improvement,home_improvement
845,v4_unmatched_plaid,plaid,Polska Apteka,Zempler Bank account - 17556 Polska  Apteka - SortCodeAccountNumber: 08719912522262,26.97,debit,pharmacy,health_medical,"Polska Apteka is a Polish pharmacy (Zempler bank transfer to the shop), not P2P.",no,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,pharmacy,health_medical,gemini_sonnet_agree,yes,pharmacy,pharmacy,pharmacy,transfer_p2p,pharmacy
846,v4_unmatched_plaid,plaid,Wembley,WEMBLEY,1000.0,debit,unclassified_other,unclassified,Wembley £1000; stadium vs person vs parking — not unique.,yes,TRANSFER_OUT_CHECKS_AND_ATM,cash_withdrawal,cash,cash_withdrawal,cash,T6_native_fallback,no,no,no,no,unclassified_other,unclassified,gemini_sonnet_agree,yes,unclassified_other,unclassified_other,unclassified_other,unclassified_other,unclassified_other
847,v4_unmatched_plaid,plaid,Wickes Bracknell,WICKES BRACKNELL  ON 29 JUL CLP Wickes,5.0,debit,home_improvement,home_garden,Wickes Bracknell.,yes,GENERAL_MERCHANDISE_FURNITURE_AND_HARDWARE,home_accessories,home_garden,home_improvement,home_garden,T4_dictionary,no,yes,yes,yes,home_improvement,home_garden,gemini_sonnet_agree,yes,home_improvement,home_improvement,home_improvement,home_improvement,home_improvement
848,v4_unmatched_plaid,plaid,Navid M Gggg,NAVID M  GGGG FT,15.0,debit,transfer_p2p,transfers,Named person Navid M.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,opus_tiebreak,yes,transfer_p2p,unclassified_other,transfer_p2p,transfer_p2p,transfer_p2p
849,v4_unmatched_plaid,plaid,Maimuna Jaiteh Mam Lolly,Maimuna jaiteh    Mam lolly,900.0,debit,transfer_p2p,transfers,Named person Maimuna Jaiteh.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T4_dictionary,no,yes,no,yes,transfer_p2p,transfers,opus_tiebreak,yes,transfer_p2p,unclassified_other,transfer_p2p,transfer_p2p,transfer_p2p
850,v4_unmatched_plaid,plaid,Brother Singhs LTD,Brother Singhs Ltd,2.34,debit,groceries,groceries_household_essentials,Brother Singhs Ltd dining native; £2.34 small till. Keep restaurant_cafe as models agreed. Adversarial: Brother Singhs Ltd is SIC 47110 grocery retail; £2.34 till + Plaid dining is a false friend.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,transfer_p2p,transfers,T5_R03,no,no,no,no,convenience_store,groceries_household_essentials,opus_tiebreak,no,convenience_store,unclassified_other,convenience_store,restaurant_cafe,restaurant_cafe
851,v4_unmatched_plaid,plaid,Domino's,DOMINOS           FOOOOOOOD         VIA MOBILE - PYMT FP 14/07/25 10    25001732303923000N,20.0,debit,takeaway,eating_drinking_out,DOMINOS FOOOOOOOD via mobile FPS; payee/purpose is Domino's pizza.,established,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,no,no,yes,yes,takeaway,eating_drinking_out,gemini_sonnet_agree,yes,takeaway,takeaway,takeaway,,
852,v4_unmatched_plaid,plaid,McDonald's,McDonald’s,21.12,debit,takeaway,eating_drinking_out,McDonald's.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,takeaway,eating_drinking_out,T4_dictionary,no,yes,yes,yes,takeaway,eating_drinking_out,gemini_sonnet_agree,yes,takeaway,takeaway,takeaway,takeaway,takeaway
853,v4_unmatched_plaid,plaid,Coldharbour Premier,COLDHARBOUR PREMIE,7.6,debit,groceries,groceries_household_essentials,Coldharbour Premier is Premier symbol-group groceries (worked examples).,no,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,no,no,no,no,groceries,groceries_household_essentials,opus_tiebreak,yes,groceries,convenience_store,groceries,groceries,convenience_store
854,v4_unmatched_plaid,plaid,What,WHAT,4.45,debit,unclassified_other,unclassified,Bare WHAT; not identifiable.,yes,GENERAL_MERCHANDISE_APPAREL_AND_ACCESSORIES,clothing_general,clothing_personal_care,clothing_general,clothing_personal_care,T6_native_fallback,no,no,no,no,unclassified_other,unclassified,gemini_sonnet_agree,yes,unclassified_other,unclassified_other,unclassified_other,unclassified_other,unclassified_other
855,v4_unmatched_plaid,plaid,Apple,Apple,3.99,debit,software,digital_subscriptions_services,Apple App Store-scale £3.99.,established,GENERAL_MERCHANDISE_OTHER_GENERAL_MERCHANDISE,retail_other,general_retail_marketplaces,software,digital_subscriptions_services,T4_dictionary,no,yes,no,yes,software,digital_subscriptions_services,gemini_sonnet_agree,yes,software,software,software,,
856,v4_unmatched_plaid,plaid,Premier Zenith,Premier Zenith,3.78,debit,groceries,groceries_household_essentials,Premier Zenith is Premier symbol-group groceries. Native credit-card payment is spurious.,no,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,credit_card_repayment,credit_loan_repayments,convenience_store,groceries_household_essentials,T4_dictionary,no,no,no,yes,groceries,groceries_household_essentials,opus_tiebreak,yes,groceries,convenience_store,groceries,groceries,credit_card_repayment
857,v4_unmatched_plaid,plaid,Mullas Mini Market Cd,MULLAS MINI MARKET CD 3011,6.39,debit,convenience_store,groceries_household_essentials,Mullas Mini Market.,yes,GENERAL_MERCHANDISE_CONVENIENCE_STORES,convenience_store,groceries_household_essentials,convenience_store,groceries_household_essentials,T4_dictionary,yes,yes,yes,yes,convenience_store,groceries_household_essentials,gemini_sonnet_agree,yes,convenience_store,convenience_store,convenience_store,convenience_store,convenience_store
858,v4_unmatched_plaid,plaid,Startselect,Startselect,41.6,debit,gaming_console_pc,entertainment_leisure,Startselect/Startselect sells digital game/gift codes; gaming spend is the closest leaf.,yes,TRAVEL_AND_TRANSPORTATION_OTHER_TRAVEL_AND_TRANSPORTATION,transport_other,transport_motoring,transport_other,transport_motoring,T6_native_fallback,no,no,no,no,gaming_console_pc,entertainment_leisure,gemini_sonnet_agree,yes,gaming_console_pc,gaming_console_pc,gaming_console_pc,gaming_console_pc,gaming_console_pc
859,v4_unmatched_plaid,plaid,Animal Health Care,ANIMAL HEALTH CARE CX001768076,18.99,debit,veterinary,pets,Animal Health Care / veterinary practice.,established,PET_CARE_AND_SUPPLIES_VETERINARY_SERVICES,veterinary,pets,veterinary,pets,T6_native_fallback,yes,yes,yes,yes,veterinary,pets,gemini_sonnet_agree,yes,veterinary,veterinary,veterinary,,
860,v4_unmatched_plaid,plaid,Domestic & General,"DIRECT DEBIT PAYMENT TO D&G APPLIANCE CARE REF DCP90025376, MANDATE NO 0065",5.49,debit,insurance_general,insurance,Domestic & General appliance-care warranty/insurance.,established,INSURANCE_AND_TAX_INSURANCE,insurance_general,insurance,insurance_general,insurance,T6_native_fallback,yes,yes,yes,yes,insurance_general,insurance,opus_tiebreak,yes,insurance_general,insurance_other,insurance_general,,
861,v4_unmatched_plaid,plaid,Mayfair Food Fayre,MAYFAIR FOOD FAYRE,7.97,debit,groceries,groceries_household_essentials,"Mayfair Food Fayre is a Mayfair grocer/convenience (groceries, household, some food-to-go). £7.97 is shop groceries not a takeaway meal.",no,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,no,no,no,no,takeaway,eating_drinking_out,opus_tiebreak,no,groceries,convenience_store,takeaway,groceries,takeaway
862,v4_unmatched_plaid,plaid,I Roberts,I ROBERTS 308822 26452860,400.0,debit,transfer_p2p,transfers,Named person I Roberts.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T5_R02,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,unclassified_other,transfer_p2p,transfer_p2p
863,v4_unmatched_plaid,plaid,Fraud,FR-5624181 FRAUD REFUND,25.0,credit,refund_received,income_other,FRAUD REFUND credit.,established,TRANSFER_IN_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,refund_received,income_other,gemini_sonnet_agree,yes,refund_received,refund_received,refund_received,,
864,v4_unmatched_plaid,plaid,Pizza Go Go,PIZZA GO GO  ON 17 AUG CPM Pizza go go,30.99,debit,takeaway,eating_drinking_out,Pizza Go Go.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,takeaway,eating_drinking_out,T4_dictionary,no,yes,yes,yes,takeaway,eating_drinking_out,gemini_sonnet_agree,yes,takeaway,takeaway,takeaway,takeaway,takeaway
865,v4_unmatched_plaid,plaid,Transdev,TRANSDEV BLAZEFIELHARROGATE,2.5,debit,public_transport_rail_coach,transport_motoring,Transdev Blazefield Harrogate buses.,yes,TRAVEL_AND_TRANSPORTATION_OTHER_TRAVEL_AND_TRANSPORTATION,transport_other,transport_motoring,public_transport_rail_coach,transport_motoring,T4_dictionary,no,yes,yes,yes,public_transport_rail_coach,transport_motoring,gemini_sonnet_agree,yes,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach,public_transport_rail_coach
866,v4_unmatched_plaid,plaid,Laderach Uk Limitelondon,LADERACH UK LIMITELondon,22.0,debit,confectionary,groceries_household_essentials,Laderach UK London Swiss chocolatier.,yes,DINING_OTHER_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,no,no,no,no,confectionary,groceries_household_essentials,opus_tiebreak,yes,confectionary,restaurant_cafe,confectionary,confectionary,confectionary
867,v4_unmatched_plaid,plaid,Spend,TO Spend & Save Plus Account 772222-37493568,40.0,debit,savings_transfer,savings_investments,Nationwide Spend & Save Plus Account internal pot.,established,TRANSFER_OUT_SAVINGS,savings_transfer,savings_investments,savings_transfer,savings_investments,T6_native_fallback,yes,yes,yes,yes,savings_transfer,savings_investments,gemini_sonnet_agree,yes,savings_transfer,savings_transfer,savings_transfer,,
868,v4_unmatched_plaid,plaid,Shop 'n Save,Shop N Save,2.29,debit,groceries,groceries_household_essentials,Shop N Save is an independent/Premier convenience fascia. Adversarial: Shop N Save is a Premier fascia; Premier = groceries.,no,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T4_dictionary,yes,yes,yes,yes,convenience_store,groceries_household_essentials,gemini_sonnet_agree,no,convenience_store,convenience_store,convenience_store,groceries,convenience_store
869,v4_unmatched_plaid,plaid,Cd Vivo,4319 30JUN25 CD   VIVO RATHCOOLE    NEWTOWNABBEY GB,36.81,debit,convenience_store,groceries_household_essentials,"Vivo Rathcoole Newtownabbey is a Vivo neighbourhood convenience store, not a restaurant and not the Texaco filling station on Doagh Road.",no,DINING_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,no,no,no,no,fuel,transport_motoring,opus_tiebreak,no,groceries,convenience_store,fuel,restaurant_cafe,convenience_store
870,v4_unmatched_plaid,plaid,Raylo,RAYLO CEZEAHS,32.99,debit,retail_finance_repayment,credit_loan_repayments,Raylo instalment.,yes,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,marketplace_general,general_retail_marketplaces,retail_finance_repayment,credit_loan_repayments,T4_dictionary,no,yes,no,yes,retail_finance_repayment,credit_loan_repayments,gemini_sonnet_agree,yes,retail_finance_repayment,retail_finance_repayment,retail_finance_repayment,retail_finance_repayment,retail_finance_repayment
871,v4_unmatched_plaid,plaid,Magdalena Poczek,MAGDALENA POCZEK 100000001563530624,10.0,debit,transfer_p2p,transfers,Named person Magdalena Poczek.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
872,v4_unmatched_plaid,plaid,Cd Longlands Tavern Stourbridge,1348 28JUN25 CD   LONGLANDS TAVERN  STOUR             STOURBRIDGE GB,26.65,debit,pub_bar,eating_drinking_out,Longlands Tavern Stourbridge pub.,yes,DINING_DINING,restaurant_cafe,eating_drinking_out,pub_bar,eating_drinking_out,T4_dictionary,no,yes,yes,yes,pub_bar,eating_drinking_out,gemini_sonnet_agree,yes,pub_bar,pub_bar,pub_bar,pub_bar,pub_bar
873,v4_unmatched_plaid,plaid,Candy Galore,CANDY GALORE,2.5,debit,confectionary,groceries_household_essentials,Candy Galore sweets shop.,yes,DINING_OTHER_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,no,no,no,no,confectionary,groceries_household_essentials,gemini_sonnet_agree,yes,confectionary,confectionary,confectionary,confectionary,confectionary
874,v4_unmatched_plaid,plaid,H R Bell,H R BELL 500000001595291864,50.0,debit,transfer_p2p,transfers,Named person H R Bell.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T4_dictionary,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
875,v4_unmatched_plaid,plaid,SkyBet,Visa purchase SKY BET APPLEPAY 7582,5.0,debit,gambling_betting,gambling,Sky Bet Apple Pay.,yes,ENTERTAINMENT_CASINOS_AND_GAMBLING,gambling_unspecified,gambling,gambling_betting,gambling,T4_dictionary,no,yes,yes,yes,gambling_betting,gambling,gemini_sonnet_agree,yes,gambling_betting,gambling_betting,gambling_betting,gambling_betting,gambling_betting
876,v4_unmatched_plaid,plaid,Michelle Bentham,Payment to MICHELLE BENTHAM 772603 17663868 2025-07-25,25.0,debit,transfer_p2p,transfers,Named person Michelle Bentham.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
877,v4_unmatched_plaid,plaid,Microsoft Xbox,MICROSOFT*XBOX  ON 13 JUL BCC Xbox,10.99,debit,gaming_console_pc,entertainment_leisure,Microsoft Xbox.,yes,ENTERTAINMENT_MUSIC_VIDEO_GAMES_TV_AND_MOVIES,entertainment_other,entertainment_leisure,entertainment_other,entertainment_leisure,T6_native_fallback,no,no,yes,yes,gaming_console_pc,entertainment_leisure,gemini_sonnet_agree,yes,gaming_console_pc,gaming_console_pc,gaming_console_pc,gaming_console_pc,gaming_console_pc
